population,side,stack_cell,stack,cell,Time (sec),ROI_mean_Fluo,deltaF_F,led
Vglut_activation,right,520_3,520,3,6,498.5,-0.01724441678873081,0
Vglut_activation,right,520_3,520,3,7,518.062,0.021320607722360184,0
Vglut_activation,right,520_3,520,3,8,510.281,0.00598094635231627,0
Vglut_activation,right,520_3,520,3,9,527.531,0.0399880352397673,0
Vglut_activation,right,520_3,520,3,10,516.469,0.018180126992058253,0
Vglut_activation,right,520_3,520,3,11,523.031,0.03111662074738874,3
Vglut_activation,right,520_3,520,3,12,542.5,0.06949830269230399,0
Vglut_activation,right,520_3,520,3,13,524.781,0.034566615272202623,0
Vglut_activation,right,520_3,520,3,14,538.594,0.0617979149129195,0
Vglut_activation,right,520_3,520,3,15,548.812,0.081941940086947,0
Vglut_activation,right,520_3,520,3,16,526.0,0.036969782886915936,0
Vglut_activation,right,520_3,520,3,17,522.531,0.030130908026013346,0
Vglut_activation,right,520_3,520,3,18,540.625,0.06580187998714625,0
Vglut_activation,right,520_3,520,3,19,511.062,0.0075206296231046495,0
Vglut_activation,right,520_3,520,3,20,520.594,0.026312256943405263,0
Vglut_activation,right,520_3,520,3,21,524.875,0.0347519292638213,3
Vglut_activation,right,520_3,520,3,22,535.594,0.05588363858466713,0
Vglut_activation,right,520_3,520,3,23,563.344,0.11059069462100157,0
Vglut_activation,right,520_3,520,3,24,570.844,0.1253763854416325,0
Vglut_activation,right,520_3,520,3,25,556.906,0.09789865762057177,0
Vglut_activation,right,520_3,520,3,26,551.25,0.0867482753163734,0
Vglut_activation,right,520_3,520,3,27,573.031,0.12968789288492827,0
Vglut_activation,right,520_3,520,3,28,566.562,0.11693474169577353,0
Vglut_activation,right,520_3,520,3,29,535.062,0.05483484024912363,0
Vglut_activation,right,520_3,520,3,30,546.125,0.0766447199222756,0
Vglut_activation,right,520_4,520,4,1,505.484,-0.0846232917530682,0
Vglut_activation,right,520_4,520,4,2,514.613,-0.06809166272111801,0
Vglut_activation,right,520_4,520,4,3,541.71,-0.0190219341770551,0
Vglut_activation,right,520_4,520,4,4,532.516,-0.035671271160267935,0
Vglut_activation,right,520_4,520,4,5,537.968,-0.025798290386668237,0
Vglut_activation,right,520_4,520,4,6,570.548,0.033200556569288976,0
Vglut_activation,right,520_4,520,4,7,568.323,0.02917132285299045,0
Vglut_activation,right,520_4,520,4,8,554.355,0.0038767895724254706,0
Vglut_activation,right,520_4,520,4,9,578.065,0.04681302840992534,0
Vglut_activation,right,520_4,520,4,10,565.419,0.023912493768886725,0
Vglut_activation,right,520_4,520,4,11,605.355,0.0962322590246604,3
Vglut_activation,right,520_4,520,4,12,655.935,0.18782715402258268,0
Vglut_activation,right,520_4,520,4,13,623.484,0.12906191207759313,0
Vglut_activation,right,520_4,520,4,14,654.065,0.18444078680933426,0
Vglut_activation,right,520_4,520,4,15,630.71,0.1421474144748843,0
Vglut_activation,right,520_4,520,4,16,634.935,0.14979843130695653,0
Vglut_activation,right,520_4,520,4,17,610.968,0.10639679333907981,0
Vglut_activation,right,520_4,520,4,18,619.613,0.12205195085701274,0
Vglut_activation,right,520_4,520,4,19,598.935,0.08460633522302599,0
Vglut_activation,right,520_4,520,4,20,600.419,0.0872936982949303,0
Vglut_activation,right,520_4,520,4,21,589.903,0.06825036267219112,3
Vglut_activation,right,520_4,520,4,22,689.968,0.2494572264121496,0
Vglut_activation,right,520_4,520,4,23,748.419,0.35530564886220034,0
Vglut_activation,right,520_4,520,4,24,738.29,0.33696312827236324,0
Vglut_activation,right,520_4,520,4,25,771.613,0.3973074676558306,0
Vglut_activation,right,520_4,520,4,26,767.065,0.3890715328505607,0
Vglut_activation,right,520_4,520,4,27,791.903,0.4340504573653569,0
Vglut_activation,right,520_4,520,4,28,791.548,0.433407590862307,0
Vglut_activation,right,520_4,520,4,29,743.968,0.34724537053804544,0
Vglut_activation,right,520_4,520,4,30,751.129,0.360213164984074,0
Vglut_activation,right,520_5,520,5,1,504.645,-0.07595992155032338,0
Vglut_activation,right,520_5,520,5,2,508.548,-0.06881325720966984,0
Vglut_activation,right,520_5,520,5,3,527.129,-0.03479015443906188,0
Vglut_activation,right,520_5,520,5,4,527.839,-0.033490095079117155,0
Vglut_activation,right,520_5,520,5,5,543.806,-0.0042534080365308384,0
Vglut_activation,right,520_5,520,5,6,576.419,0.05546326225343389,0
Vglut_activation,right,520_5,520,5,7,561.806,0.02870584334234774,0
Vglut_activation,right,520_5,520,5,8,568.355,0.04069751763569635,0
Vglut_activation,right,520_5,520,5,9,542.516,-0.0066154877186839454,0
Vglut_activation,right,520_5,520,5,10,538.903,-0.013231141898233191,0
Vglut_activation,right,520_5,520,5,11,607.452,0.11228684270014164,3
Vglut_activation,right,520_5,520,5,12,623.129,0.14099251958162387,0
Vglut_activation,right,520_5,520,5,13,640.581,0.1729483448629677,0
Vglut_activation,right,520_5,520,5,14,631.839,0.15694113510995908,0
Vglut_activation,right,520_5,520,5,15,637.452,0.16721892833160593,0
Vglut_activation,right,520_5,520,5,16,602.742,0.10366250525600168,0
Vglut_activation,right,520_5,520,5,17,605.419,0.10856427836384938,0
Vglut_activation,right,520_5,520,5,18,579.71,0.061489312047205626,0
Vglut_activation,right,520_5,520,5,19,562.484,0.029947308477618825,0
Vglut_activation,right,520_5,520,5,20,567.903,0.03986987421218229,0
Vglut_activation,right,520_5,520,5,21,609.226,0.11553516003048223,3
Vglut_activation,right,520_5,520,5,22,704.065,0.2891919623372304,0
Vglut_activation,right,520_5,520,5,23,711.194,0.3022456569527872,0
Vglut_activation,right,520_5,520,5,24,723.032,0.32392185794296313,0
Vglut_activation,right,520_5,520,5,25,721.935,0.32191317467837244,0
Vglut_activation,right,520_5,520,5,26,764.71,0.40023717344123544,0
Vglut_activation,right,520_5,520,5,27,801.194,0.4670419138471801,0
Vglut_activation,right,520_5,520,5,28,769.194,0.4084476891736182,0
Vglut_activation,right,520_5,520,5,29,729.484,0.33573591849277007,0
Vglut_activation,right,520_5,520,5,30,728.645,0.33419965116461003,0
Vglut_activation,right,521_1,521,1,1,869.429,0.04321984802619591,0
Vglut_activation,right,521_1,521,1,2,870.786,0.04484809982567754,0
Vglut_activation,right,521_1,521,1,3,848.929,0.018622086869693175,0
Vglut_activation,right,521_1,521,1,4,849.857,0.019735585521070464,0
Vglut_activation,right,521_1,521,1,5,837.357,0.004736950669544407,0
Vglut_activation,right,521_1,521,1,6,819.857,-0.016261138122592073,0
Vglut_activation,right,521_1,521,1,7,796.143,-0.04471534827211912,0
Vglut_activation,right,521_1,521,1,8,805.286,-0.033744746796319,0
Vglut_activation,right,521_1,521,1,9,800.929,-0.03897267096016689,0
Vglut_activation,right,521_1,521,1,10,811.571,-0.026203433192971602,0
Vglut_activation,right,521_1,521,1,11,857.357,0.0287347664319861,3
Vglut_activation,right,521_1,521,1,12,924.071,0.10878428047076293,0
Vglut_activation,right,521_1,521,1,13,904.0,0.08470127246236453,0
Vglut_activation,right,521_1,521,1,14,904.571,0.08538641010238227,0
Vglut_activation,right,521_1,521,1,15,956.714,0.14795231546743218,0
Vglut_activation,right,521_1,521,1,16,863.643,0.03627727992612159,0
Vglut_activation,right,521_1,521,1,17,888.286,0.06584618861781402,0
Vglut_activation,right,521_1,521,1,18,905.714,0.08675788527320585,0
Vglut_activation,right,521_1,521,1,19,903.714,0.08435810369696169,0
Vglut_activation,right,521_1,521,1,20,891.071,0.06918788446273413,0
Vglut_activation,right,521_1,521,1,21,878.643,0.054275641747952866,3
Vglut_activation,right,521_1,521,1,22,1004.071,0.2047755435205297,0
Vglut_activation,right,521_1,521,1,23,1055.286,0.2662279502342023,0
Vglut_activation,right,521_1,521,1,24,1036.786,0.24402997065394375,0
Vglut_activation,right,521_1,521,1,25,1045.357,0.25431423459893804,0
Vglut_activation,right,521_1,521,1,26,1065.286,0.27822685811542314,0
Vglut_activation,right,521_1,521,1,27,1073.071,0.2875680079009534,0
Vglut_activation,right,521_1,521,1,28,1111.786,0.3340217797631001,0
Vglut_activation,right,521_1,521,1,29,1077.5,0.2928823242015462,0
Vglut_activation,right,521_1,521,1,30,1092.714,0.31113746265203557,0
Vglut_activation,right,521_2,521,2,1,1156.438,-0.07894824680890926,0
Vglut_activation,right,521_2,521,2,2,1154.062,-0.08084062579125177,0
Vglut_activation,right,521_2,521,2,3,1181.625,-0.058887914557959435,0
Vglut_activation,right,521_2,521,2,4,1253.812,-0.0013941596765000173,0
Vglut_activation,right,521_2,521,2,5,1260.75,0.0041316506684038,0
Vglut_activation,right,521_2,521,2,6,1267.062,0.009158879682101093,0
Vglut_activation,right,521_2,521,2,7,1289.312,0.02688002124654447,0
Vglut_activation,right,521_2,521,2,8,1309.688,0.043108604640571514,0
Vglut_activation,right,521_2,521,2,9,1323.25,0.05391013820897508,0
Vglut_activation,right,521_2,521,2,10,1331.75,0.06068001251449277,0
Vglut_activation,right,521_2,521,2,11,1283.438,0.02220163987353158,3
Vglut_activation,right,521_2,521,2,12,1144.5,-0.08845633615705878,0
Vglut_activation,right,521_2,521,2,13,1150.375,-0.08377715832824507,0
Vglut_activation,right,521_2,521,2,14,1184.125,-0.056896775056336585,0
Vglut_activation,right,521_2,521,2,15,1208.25,-0.03768227886567607,0
Vglut_activation,right,521_2,521,2,16,1208.938,-0.03713431727482938,0
Vglut_activation,right,521_2,521,2,17,1223.562,-0.025486947646136515,0
Vglut_activation,right,521_2,521,2,18,1180.062,-0.06013277497437412,0
Vglut_activation,right,521_2,521,2,19,1192.625,-0.050126900750818895,0
Vglut_activation,right,521_2,521,2,20,1197.312,-0.046393912413176454,0
Vglut_activation,right,521_2,521,2,21,1239.812,-0.012544540885587983,3
Vglut_activation,right,521_2,521,2,22,1082.062,-0.13818544343798989,0
Vglut_activation,right,521_2,521,2,23,989.438,-0.2119563655173158,0
Vglut_activation,right,521_2,521,2,24,1048.625,-0.1648165360442951,0
Vglut_activation,right,521_2,521,2,25,1011.938,-0.19403611000271015,0
Vglut_activation,right,521_2,521,2,26,1015.375,-0.19129869141587905,0
Vglut_activation,right,521_2,521,2,27,1043.938,-0.16854952438193754,0
Vglut_activation,right,521_2,521,2,28,1028.625,-0.1807456520572779,0
Vglut_activation,right,521_2,521,2,29,992.312,-0.20966735154625016,0
Vglut_activation,right,521_2,521,2,30,983.438,-0.21673510032121063,0
Vglut_activation,right,521_3,521,3,1,1733.32,-0.06799091186385005,0
Vglut_activation,right,521_3,521,3,2,1766.64,-0.05007469165252342,0
Vglut_activation,right,521_3,521,3,3,1808.2,-0.02772780954019659,0
Vglut_activation,right,521_3,521,3,4,1886.12,0.014169905911981117,0
Vglut_activation,right,521_3,521,3,5,1901.52,0.022450511892006038,0
Vglut_activation,right,521_3,521,3,6,1891.76,0.017202543426743527,0
Vglut_activation,right,521_3,521,3,7,1878.08,0.009846784348383736,0
Vglut_activation,right,521_3,521,3,8,1897.84,0.020471769683792267,0
Vglut_activation,right,521_3,521,3,9,1917.84,0.03122580342408431,0
Vglut_activation,right,521_3,521,3,10,1905.96,0.0248379073823509,0
Vglut_activation,right,521_3,521,3,11,1870.16,0.005588186987228171,3
Vglut_activation,right,521_3,521,3,12,1786.52,-0.0393851821146732,0
Vglut_activation,right,521_3,521,3,13,1782.96,-0.04129940012044515,0
Vglut_activation,right,521_3,521,3,14,1779.32,-0.04325663426117836,0
Vglut_activation,right,521_3,521,3,15,1778.6,-0.043643779475828884,0
Vglut_activation,right,521_3,521,3,16,1803.8,-0.030093696963060888,0
Vglut_activation,right,521_3,521,3,17,1849.6,-0.00546695969779214,0
Vglut_activation,right,521_3,521,3,18,1825.12,-0.018629896995909608,0
Vglut_activation,right,521_3,521,3,19,1810.72,-0.026372801288919803,0
Vglut_activation,right,521_3,521,3,20,1841.12,-0.010026670003675974,0
Vglut_activation,right,521_3,521,3,21,1830.8,-0.015575751413666633,3
Vglut_activation,right,521_3,521,3,22,1727.36,-0.07119561391845709,0
Vglut_activation,right,521_3,521,3,23,1632.56,-0.12216973384744134,0
Vglut_activation,right,521_3,521,3,24,1654.4,-0.11042632900304236,0
Vglut_activation,right,521_3,521,3,25,1657.04,-0.10900679654932388,0
Vglut_activation,right,521_3,521,3,26,1614.0,-0.13214947715843234,0
Vglut_activation,right,521_3,521,3,27,1598.96,-0.14023651053113192,0
Vglut_activation,right,521_3,521,3,28,1642.84,-0.11664216050493124,0
Vglut_activation,right,521_3,521,3,29,1618.4,-0.12978358973556803,0
Vglut_activation,right,521_3,521,3,30,1617.92,-0.13004168654533504,0
Vglut_activation,right,521_4,521,4,1,1326.818,0.040459590205007306,0
Vglut_activation,right,521_4,521,4,2,1307.364,0.0252042191836252,0
Vglut_activation,right,521_4,521,4,3,1316.727,0.03254646442230114,0
Vglut_activation,right,521_4,521,4,4,1255.818,-0.015216946369380079,0
Vglut_activation,right,521_4,521,4,5,1231.182,-0.034535920384121004,0
Vglut_activation,right,521_4,521,4,6,1274.909,-0.0002462314434415399,0
Vglut_activation,right,521_4,521,4,7,1233.818,-0.032468830941725466,0
Vglut_activation,right,521_4,521,4,8,1279.636,0.003460571209898199,0
Vglut_activation,right,521_4,521,4,9,1244.0,-0.024484345091015422,0
Vglut_activation,right,521_4,521,4,10,1253.545,-0.016999379716331878,0
Vglut_activation,right,521_4,521,4,11,1303.636,0.022280808925184074,3
Vglut_activation,right,521_4,521,4,12,1368.0,0.07275354977129495,0
Vglut_activation,right,521_4,521,4,13,1363.455,0.06918946725396262,0
Vglut_activation,right,521_4,521,4,14,1388.818,0.08907853763616248,0
Vglut_activation,right,521_4,521,4,15,1333.909,0.046020186273302906,0
Vglut_activation,right,521_4,521,4,16,1332.091,0.04459455326636984,0
Vglut_activation,right,521_4,521,4,17,1325.091,0.03910531726607812,0
Vglut_activation,right,521_4,521,4,18,1321.182,0.03603997104820103,0
Vglut_activation,right,521_4,521,4,19,1381.909,0.08366066170387466,0
Vglut_activation,right,521_4,521,4,20,1309.182,0.026629852190558093,0
Vglut_activation,right,521_4,521,4,21,1316.364,0.032261808326857405,3
Vglut_activation,right,521_4,521,4,22,1451.545,0.1382675814347766,0
Vglut_activation,right,521_4,521,4,23,1495.636,0.1728427106474711,0
Vglut_activation,right,521_4,521,4,24,1467.636,0.15088576664630424,0
Vglut_activation,right,521_4,521,4,25,1493.636,0.1712743575045306,0
Vglut_activation,right,521_4,521,4,26,1500.364,0.17655029747738246,0
Vglut_activation,right,521_4,521,4,27,1470.182,0.15288228019726752,0
Vglut_activation,right,521_4,521,4,28,1474.545,0.15630364257859222,0
Vglut_activation,right,521_4,521,4,29,1546.364,0.21262241976501373,0
Vglut_activation,right,521_4,521,4,30,1548.727,0.21447542900339794,0
Vglut_activation,right,521_5,521,5,1,872.455,-0.04740074639591694,0
Vglut_activation,right,521_5,521,5,2,864.818,-0.05573928591918683,0
Vglut_activation,right,521_5,521,5,3,902.818,-0.014248582516770483,0
Vglut_activation,right,521_5,521,5,4,887.273,-0.031221555790206284,0
Vglut_activation,right,521_5,521,5,5,924.0,0.00887920904822909,0
Vglut_activation,right,521_5,521,5,6,947.182,0.03419072184493478,0
Vglut_activation,right,521_5,521,5,7,954.818,0.04252816950758873,0
Vglut_activation,right,521_5,521,5,8,955.818,0.04362003012344179,0
Vglut_activation,right,521_5,521,5,9,932.091,0.01771345329109622,0
Vglut_activation,right,521_5,521,5,10,931.364,0.01691967062337107,0
Vglut_activation,right,521_5,521,5,11,901.909,-0.015241083816580908,3
Vglut_activation,right,521_5,521,5,12,839.455,-0.08343214671906797,0
Vglut_activation,right,521_5,521,5,13,867.455,-0.05286004947518225,0
Vglut_activation,right,521_5,521,5,14,860.364,-0.06060243310219631,0
Vglut_activation,right,521_5,521,5,15,874.455,-0.04521702516421081,0
Vglut_activation,right,521_5,521,5,16,861.909,-0.058915508450703376,0
Vglut_activation,right,521_5,521,5,17,891.182,-0.026953472642836675,0
Vglut_activation,right,521_5,521,5,18,916.0,0.00014432412140459513,0
Vglut_activation,right,521_5,521,5,19,885.545,-0.033108290934400444,0
Vglut_activation,right,521_5,521,5,20,872.909,-0.046905041676319696,0
Vglut_activation,right,521_5,521,5,21,915.364,-0.0005500992302779164,3
Vglut_activation,right,521_5,521,5,22,825.455,-0.09871819534101084,0
Vglut_activation,right,521_5,521,5,23,775.636,-0.1531135993621946,0
Vglut_activation,right,521_5,521,5,24,737.818,-0.19440558413252568,0
Vglut_activation,right,521_5,521,5,25,723.909,-0.2095922734384259,0
Vglut_activation,right,521_5,521,5,26,720.0,-0.21386035658579552,0
Vglut_activation,right,521_5,521,5,27,710.545,-0.22418389870868627,0
Vglut_activation,right,521_5,521,5,28,722.091,-0.21157727603804674,0
Vglut_activation,right,521_5,521,5,29,731.455,-0.20135309323119865,0
Vglut_activation,right,521_5,521,5,30,708.0,-0.22696268397603225,0
Vglut_activation,right,521_6,521,6,1,747.375,-0.1063144592556357,0
Vglut_activation,right,521_6,521,6,2,788.125,-0.057586998763469316,0
Vglut_activation,right,521_6,521,6,3,806.875,-0.03516638810756454,0
Vglut_activation,right,521_6,521,6,4,806.5,-0.035614800320682635,0
Vglut_activation,right,521_6,521,6,5,867.875,0.03777533189297899,0
Vglut_activation,right,521_6,521,6,6,827.0,-0.011101599336893418,0
Vglut_activation,right,521_6,521,6,7,865.5,0.03493538787656439,0
Vglut_activation,right,521_6,521,6,8,886.25,0.05974753033576567,0
Vglut_activation,right,521_6,521,6,9,905.875,0.08321443615561266,0
Vglut_activation,right,521_6,521,6,10,904.0,0.08097237509002218,0
Vglut_activation,right,521_6,521,6,11,793.75,-0.05086081556669789,3
Vglut_activation,right,521_6,521,6,12,731.75,-0.12499830146888967,0
Vglut_activation,right,521_6,521,6,13,742.5,-0.11214381802617093,0
Vglut_activation,right,521_6,521,6,14,748.375,-0.10511869335398744,0
Vglut_activation,right,521_6,521,6,15,792.125,-0.0528039351568763,0
Vglut_activation,right,521_6,521,6,16,762.125,-0.08867691220632394,0
Vglut_activation,right,521_6,521,6,17,753.875,-0.09854198089492204,0
Vglut_activation,right,521_6,521,6,18,776.375,-0.07163724810783631,0
Vglut_activation,right,521_6,521,6,19,773.25,-0.0753740165504871,0
Vglut_activation,right,521_6,521,6,20,763.875,-0.0865843218784395,0
Vglut_activation,right,521_6,521,6,21,840.25,0.004742298859945956,3
Vglut_activation,right,521_6,521,6,22,660.875,-0.2097482097482097,0
Vglut_activation,right,521_6,521,6,23,653.875,-0.2181185710597475,0
Vglut_activation,right,521_6,521,6,24,644.625,-0.22917940564999387,0
Vglut_activation,right,521_6,521,6,25,638.875,-0.23605505958447132,0
Vglut_activation,right,521_6,521,6,26,615.625,-0.26385661679779326,0
Vglut_activation,right,521_6,521,6,27,607.0,-0.27417009769950945,0
Vglut_activation,right,521_6,521,6,28,615.25,-0.26430502901091135,0
Vglut_activation,right,521_6,521,6,29,620.25,-0.25832619950267005,0
Vglut_activation,right,521_6,521,6,30,539.375,-0.35503376679847265,0
Vglut_activation,right,522_1,522,1,1,1239.208,-0.022759101909425615,0
Vglut_activation,right,522_1,522,1,2,1260.0,-0.006362506056994758,0
Vglut_activation,right,522_1,522,1,3,1244.958,-0.01822464509182857,0
Vglut_activation,right,522_1,522,1,4,1272.708,0.003659037810487618,0
Vglut_activation,right,522_1,522,1,5,1245.583,-0.017731769350785413,0
Vglut_activation,right,522_1,522,1,6,1278.5,0.0082266158778827,0
Vglut_activation,right,522_1,522,1,7,1280.625,0.009902393397429436,0
Vglut_activation,right,522_1,522,1,8,1245.125,-0.018092948693821904,0
Vglut_activation,right,522_1,522,1,9,1286.25,0.014338275066817851,0
Vglut_activation,right,522_1,522,1,10,1299.167,0.024524636582104926,0
Vglut_activation,right,522_1,522,1,11,1296.625,0.022520012368134265,3
Vglut_activation,right,522_1,522,1,12,1294.458,0.020811113598789493,0
Vglut_activation,right,522_1,522,1,13,1292.208,0.019036760931034128,0
Vglut_activation,right,522_1,522,1,14,1335.25,0.05297973316460139,0
Vglut_activation,right,522_1,522,1,15,1313.917,0.03615650407072344,0
Vglut_activation,right,522_1,522,1,16,1300.208,0.02534557041638654,0
Vglut_activation,right,522_1,522,1,17,1317.833,0.03924466631380358,0
Vglut_activation,right,522_1,522,1,18,1298.458,0.0239655183414657,0
Vglut_activation,right,522_1,522,1,19,1280.042,0.009442638906184311,0
Vglut_activation,right,522_1,522,1,20,1301.792,0.02659471469448619,0
Vglut_activation,right,522_1,522,1,21,1277.292,0.007273985645594419,3
Vglut_activation,right,522_1,522,1,22,1294.042,0.02048305550555104,0
Vglut_activation,right,522_1,522,1,23,1262.458,-0.004424124342620163,0
Vglut_activation,right,522_1,522,1,24,1269.792,0.0013594767530765311,0
Vglut_activation,right,522_1,522,1,25,1275.792,0.006091083867090842,0
Vglut_activation,right,522_1,522,1,26,1259.417,-0.006822260548239881,0
Vglut_activation,right,522_1,522,1,27,1285.042,0.01338564483452957,0
Vglut_activation,right,522_1,522,1,28,1272.167,0.003232404569040529,0
Vglut_activation,right,522_1,522,1,29,1298.292,0.023834610544644506,0
Vglut_activation,right,522_1,522,1,30,1257.083,-0.008662855715591316,0
Vglut_activation,right,522_2,522,2,1,1367.429,-0.007128582946939946,0
Vglut_activation,right,522_2,522,2,2,1357.143,-0.01459710628219745,0
Vglut_activation,right,522_2,522,2,3,1342.143,-0.025488400276836954,0
Vglut_activation,right,522_2,522,2,4,1401.786,0.017817562904648657,0
Vglut_activation,right,522_2,522,2,5,1405.714,0.020669629758711505,0
Vglut_activation,right,522_2,522,2,6,1423.643,0.03368763042737101,0
Vglut_activation,right,522_2,522,2,7,1360.857,-0.01190042188912475,0
Vglut_activation,right,522_2,522,2,8,1354.143,-0.01677536508112535,0
Vglut_activation,right,522_2,522,2,9,1361.714,-0.011278165958897702,0
Vglut_activation,right,522_2,522,2,10,1403.714,0.019217457226092905,0
Vglut_activation,right,522_2,522,2,11,1371.429,-0.004224237881702746,3
Vglut_activation,right,522_2,522,2,12,1479.714,0.07440001346559971,0
Vglut_activation,right,522_2,522,2,13,1565.571,0.13673960203211727,0
Vglut_activation,right,522_2,522,2,14,1531.286,0.11184573439170303,0
Vglut_activation,right,522_2,522,2,15,1508.857,0.09556034552465167,0
Vglut_activation,right,522_2,522,2,16,1459.714,0.05987828813941371,0
Vglut_activation,right,522_2,522,2,17,1431.786,0.03960015089392766,0
Vglut_activation,right,522_2,522,2,18,1517.143,0.10157669632729058,0
Vglut_activation,right,522_2,522,2,19,1505.857,0.09338208672572378,0
Vglut_activation,right,522_2,522,2,20,1466.429,0.06475395741768077,0
Vglut_activation,right,522_2,522,2,21,1526.286,0.10821530306015653,3
Vglut_activation,right,522_2,522,2,22,1693.214,0.2294194313226353,0
Vglut_activation,right,522_2,522,2,23,1768.429,0.2840320098430894,0
Vglut_activation,right,522_2,522,2,24,1760.214,0.27806721116535843,0
Vglut_activation,right,522_2,522,2,25,1807.857,0.3126601391511324,0
Vglut_activation,right,522_2,522,2,26,1755.286,0.27448905804498624,0
Vglut_activation,right,522_2,522,2,27,1772.643,0.28709173736931676,0
Vglut_activation,right,522_2,522,2,28,1779.643,0.29217434123348185,0
Vglut_activation,right,522_2,522,2,29,1757.714,0.2762519954995852,0
Vglut_activation,right,522_2,522,2,30,1701.357,0.23533195178919195,0
Vglut_activation,right,522_3,522,3,1,1369.25,-0.03551301064084651,0
Vglut_activation,right,522_3,522,3,2,1388.292,-0.022100002606245873,0
Vglut_activation,right,522_3,522,3,3,1389.417,-0.02130756304953304,0
Vglut_activation,right,522_3,522,3,4,1434.292,0.010301970379345552,0
Vglut_activation,right,522_3,522,3,5,1457.833,0.02688403225008062,0
Vglut_activation,right,522_3,522,3,6,1444.375,0.017404341979643835,0
Vglut_activation,right,522_3,522,3,7,1419.0,-0.0004695724662123037,0
Vglut_activation,right,522_3,522,3,8,1397.875,-0.015349826364486627,0
Vglut_activation,right,522_3,522,3,9,1424.708,0.0035510897468694043,0
Vglut_activation,right,522_3,522,3,10,1426.333,0.004695724662121275,0
Vglut_activation,right,522_3,522,3,11,1464.958,0.031902816109261906,3
Vglut_activation,right,522_3,522,3,12,1521.833,0.07196503814307739,0
Vglut_activation,right,522_3,522,3,13,1560.792,0.09940739608972197,0
Vglut_activation,right,522_3,522,3,14,1579.625,0.11267318646445341,0
Vglut_activation,right,522_3,522,3,15,1539.125,0.0841453624227914,0
Vglut_activation,right,522_3,522,3,16,1527.375,0.07586877149712402,0
Vglut_activation,right,522_3,522,3,17,1521.583,0.07178894046380788,0
Vglut_activation,right,522_3,522,3,18,1482.5,0.04425923806824543,0
Vglut_activation,right,522_3,522,3,19,1511.333,0.06456893561375761,0
Vglut_activation,right,522_3,522,3,20,1528.875,0.07692535757274113,0
Vglut_activation,right,522_3,522,3,21,1544.25,0.08775536484781653,3
Vglut_activation,right,522_3,522,3,22,1635.375,0.15194296894155607,0
Vglut_activation,right,522_3,522,3,23,1693.292,0.19273916610256683,0
Vglut_activation,right,522_3,522,3,24,1678.625,0.18240786745518278,0
Vglut_activation,right,522_3,522,3,25,1661.042,0.17002256547679895,0
Vglut_activation,right,522_3,522,3,26,1678.417,0.18226135418603048,0
Vglut_activation,right,522_3,522,3,27,1661.958,0.17066778737364258,0
Vglut_activation,right,522_3,522,3,28,1654.792,0.16562012349506097,0
Vglut_activation,right,522_3,522,3,29,1660.167,0.16940622359935562,0
Vglut_activation,right,522_3,522,3,30,1624.417,0.14422425546381445,0
Vglut_activation,right,522_4,522,4,1,1353.5,-0.029626613668991712,0
Vglut_activation,right,522_4,522,4,2,1375.0,-0.01421248156251467,0
Vglut_activation,right,522_4,522,4,3,1372.688,-0.01587003846624366,0
Vglut_activation,right,522_4,522,4,4,1380.25,-0.010448565583026087,0
Vglut_activation,right,522_4,522,4,5,1413.625,0.013479186000865602,0
Vglut_activation,right,522_4,522,4,6,1399.375,0.003262842627968026,0
Vglut_activation,right,522_4,522,4,7,1411.125,0.011686845058251991,0
Vglut_activation,right,522_4,522,4,8,1386.562,-0.00592326317111532,0
Vglut_activation,right,522_4,522,4,9,1407.875,0.009356801832854299,0
Vglut_activation,right,522_4,522,4,10,1447.125,0.037496554631887974,0
Vglut_activation,right,522_4,522,4,11,1395.938,0.0007987323000629085,3
Vglut_activation,right,522_4,522,4,12,1452.812,0.04157377180814534,0
Vglut_activation,right,522_4,522,4,13,1510.438,0.08288794747176623,0
Vglut_activation,right,522_4,522,4,14,1488.562,0.06720424728751996,0
Vglut_activation,right,522_4,522,4,15,1479.812,0.06093105398837232,0
Vglut_activation,right,522_4,522,4,16,1472.125,0.05541996405802407,0
Vglut_activation,right,522_4,522,4,17,1460.875,0.047354429816262825,0
Vglut_activation,right,522_4,522,4,18,1500.188,0.07553934960705043,0
Vglut_activation,right,522_4,522,4,19,1474.312,0.056987903914622384,0
Vglut_activation,right,522_4,522,4,20,1445.938,0.0366455511523351,0
Vglut_activation,right,522_4,522,4,21,1483.375,0.06348549829978531,3
Vglut_activation,right,522_4,522,4,22,1621.188,0.16228865122954914,0
Vglut_activation,right,522_4,522,4,23,1743.625,0.2500681904258621,0
Vglut_activation,right,522_4,522,4,24,1762.812,0.2638240486922329,0
Vglut_activation,right,522_4,522,4,25,1676.625,0.20203345316381735,0
Vglut_activation,right,522_4,522,4,26,1720.312,0.23335425266780158,0
Vglut_activation,right,522_4,522,4,27,1664.125,0.1930717484507493,0
Vglut_activation,right,522_4,522,4,28,1704.375,0.2219284376268284,0
Vglut_activation,right,522_4,522,4,29,1732.875,0.24236112437262355,0
Vglut_activation,right,522_4,522,4,30,1633.938,0.17142959003687855,0
Vglut_activation,right,522_5,522,5,1,1081.538,-0.024605974007787766,0
Vglut_activation,right,522_5,522,5,2,1101.538,-0.00656880793517243,0
Vglut_activation,right,522_5,522,5,3,1122.577,0.01240538891491526,0
